********************************************************************************
Field Output Report, written Wed Oct 28 16:02:05 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/SimulationOutputs/PressureSteps/PressureJob.odb
   Step: Step-Pressure
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: Planar Robot-1

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           24062         11.4771    -123.479E-03         11.4758    -121.915E-03
           24065         11.3980    -133.668E-03         11.3965    -134.658E-03
           24066         11.3963    -133.850E-03         11.3947    -135.180E-03
           24067         11.4094    -131.653E-03         11.4080    -124.756E-03
           24097         11.4195    -133.307E-03         11.4179    -135.645E-03
           24127         11.4204    -131.005E-03         11.4190    -123.436E-03
           24131         11.5193    -123.428E-03         11.5179    -130.696E-03
           24132         11.5163    -125.211E-03         11.5149    -127.811E-03
           24133         11.5154    -121.077E-03         11.5139    -133.566E-03
           24134         11.5183    -119.239E-03         11.5169    -136.433E-03
           24135         11.5187    -121.459E-03         11.5173    -133.350E-03
           24162         11.5214    -124.652E-03         11.5200    -129.296E-03
           24163         11.5164    -124.498E-03         11.5150    -128.846E-03
           24167         11.4452    -134.893E-03         11.4436    -141.607E-03
           24175         11.4689    -131.060E-03         11.4674    -131.627E-03
           24292         11.4879    -123.639E-03         11.4865    -124.343E-03
           24293         11.4853    -124.516E-03         11.4840    -121.692E-03
           24337         11.4863    -122.895E-03         11.4849    -125.640E-03
           24348         11.3601    -132.629E-03         11.3587    -122.063E-03
           24431         11.5198    -125.224E-03         11.5184    -128.295E-03
           24432         11.5231    -125.557E-03         11.5217    -128.274E-03
           24443         11.4524    -121.277E-03         11.4511    -122.108E-03
           24444         11.4536    -119.405E-03         11.4523    -126.819E-03
           24445         11.4558    -121.390E-03         11.4545    -122.798E-03
           24446         11.4628    -122.385E-03         11.4615    -121.124E-03
           24447         11.4669    -122.782E-03         11.4656    -121.062E-03
           24448         11.4659    -120.949E-03         11.4646    -125.481E-03
           24449         11.4606    -120.613E-03         11.4593    -125.137E-03
           24450         11.3183    -135.421E-03         11.3168    -127.473E-03
           24451         11.3245    -137.663E-03         11.3228    -138.289E-03
           24496         11.3798    -135.608E-03         11.3782    -138.193E-03
           24507         11.3779    -133.143E-03         11.3764    -126.422E-03
           24544         11.3742    -136.717E-03         11.3725    -139.899E-03
           24668         11.4861    -116.816E-03         11.4847    -136.511E-03
           24703         11.4807    -122.554E-03         11.4793    -126.804E-03
           24784         11.5107    -120.307E-03         11.5092    -134.109E-03
           24790         11.5153    -124.827E-03         11.5140    -128.263E-03
           24793         11.4577    -130.048E-03         11.4563    -125.402E-03
           24856         11.3990    -133.926E-03         11.3974    -135.917E-03
           24952         11.3730    -134.635E-03         11.3714    -135.329E-03
           25022         11.3390    -132.377E-03         11.3377    -115.727E-03
           25023         11.3451    -132.171E-03         11.3437    -115.689E-03
           25024         11.3497    -132.003E-03         11.3483    -115.525E-03
           25025         11.3430    -133.982E-03         11.3416    -125.468E-03
           25026         11.3391    -134.167E-03         11.3376    -125.673E-03
           25310         11.4537    -117.755E-03         11.4524    -130.734E-03
           25311         11.4557    -119.740E-03         11.4543    -126.342E-03
           25530         11.4566    -121.695E-03         11.4553    -121.710E-03
           25836         11.4726    -116.323E-03         11.4712    -135.675E-03
           26070         11.4757    -120.627E-03         11.4743    -128.565E-03
           26071         11.4757    -122.249E-03         11.4743    -124.543E-03
           26072         11.4762    -120.637E-03         11.4748    -128.678E-03
           26142         11.5343    -126.311E-03         11.5328    -129.059E-03
           26143         11.5322    -125.987E-03         11.5308    -129.085E-03
           26144         11.5289    -125.907E-03         11.5275    -128.692E-03
           26159         11.5178    -125.061E-03         11.5164    -127.122E-03
           26161         11.4025    -131.201E-03         11.4011    -123.147E-03
           26162         11.4024    -134.073E-03         11.4009    -133.127E-03
           26163         11.4177    -130.720E-03         11.4163    -123.542E-03
           26204         11.5392    -127.640E-03         11.5377    -129.577E-03
           26223         11.4576    -120.331E-03         11.4563    -125.192E-03
           26374         11.3951    -130.896E-03         11.3937    -119.167E-03
           26648         11.3949    -131.765E-03         11.3935    -123.292E-03
           26699         11.3582    -135.401E-03         11.3565    -136.197E-03
           26700         11.3135    -135.858E-03         11.3120    -128.621E-03
           26701         11.3175    -133.514E-03         11.3161    -119.170E-03
           26702         11.3179    -135.879E-03         11.3164    -129.164E-03
           26703         11.3106    -133.778E-03         11.3092    -119.372E-03
           26704         11.3057    -136.201E-03         11.3041    -128.815E-03
           26705         11.3061    -133.857E-03         11.3047    -118.823E-03
           26919         11.4575    -122.023E-03         11.4563    -120.869E-03
           26952         11.5182    -126.328E-03         11.5168    -124.909E-03
           26970         11.3485    -133.318E-03         11.3470    -123.077E-03
           27263         11.3217    -135.559E-03         11.3202    -128.393E-03
           27265         11.3268    -133.174E-03         11.3254    -119.332E-03
           27350         11.3433    -137.401E-03         11.3416    -139.116E-03
           27374         11.3455    -134.000E-03         11.3440    -125.340E-03
           27441         11.3216    -136.146E-03         11.3200    -130.624E-03
           27442         11.3320    -133.304E-03         11.3305    -120.938E-03
           27443         11.3289    -135.855E-03         11.3274    -130.455E-03
           27444         11.3321    -135.853E-03         11.3305    -130.862E-03
           27445         11.3217    -138.655E-03         11.3200    -140.545E-03
           27446         11.3247    -136.136E-03         11.3231    -131.019E-03
           27955         11.3086    -134.087E-03         11.3071    -120.682E-03
           27956         11.3078    -133.984E-03         11.3063    -120.004E-03
           27957         11.3237    -133.494E-03         11.3223    -120.412E-03
           28275         11.4404    -132.742E-03         11.4388    -133.389E-03
           28537         11.4652    -121.090E-03         11.4639    -124.960E-03
           28538         11.4644    -119.332E-03         11.4631    -129.289E-03
           29109         11.4743    -129.771E-03         11.4729    -127.459E-03
           29781         11.5047    -127.899E-03         11.5032    -126.843E-03
           30454         11.4979    -128.457E-03         11.4965    -127.488E-03
           30585         11.4836    -129.326E-03         11.4822    -127.581E-03
           30848         11.5593    -127.249E-03         11.5579    -134.237E-03
           30849         11.5587    -123.812E-03         11.5573    -131.565E-03
           30850         11.5623    -123.222E-03         11.5609    -132.722E-03
           30851         11.5608    -123.194E-03         11.5593    -133.158E-03
           30852         11.5625    -126.536E-03         11.5610    -133.919E-03
           30903         11.5010    -130.673E-03         11.4994    -132.964E-03
           31047         11.5434    -129.977E-03         11.5418    -134.834E-03
           31048         11.5453    -128.679E-03         11.5438    -133.677E-03
           31151         11.3844    -134.224E-03         11.3828    -135.188E-03
           31153         11.5324    -126.804E-03         11.5310    -129.181E-03
           31154         11.3312    -136.288E-03         11.3296    -135.661E-03
           31155         11.3192    -134.962E-03         11.3177    -125.957E-03
           31156         11.3311    -134.472E-03         11.3296    -125.707E-03
           31157         11.3460    -135.777E-03         11.3444    -135.932E-03
           31193         11.4356    -130.089E-03         11.4342    -123.850E-03
           31289         11.4606    -118.937E-03         11.4593    -129.425E-03
           31290         11.4658    -119.510E-03         11.4644    -129.128E-03
           31291         11.4660    -121.247E-03         11.4647    -124.766E-03
           31392         11.4616    -120.774E-03         11.4603    -124.951E-03
           31393         11.4660    -122.880E-03         11.4647    -120.549E-03
           31469         11.4045    -130.395E-03         11.4031    -117.690E-03
           31470         11.4149    -130.060E-03         11.4135    -117.844E-03
           31518         11.4397    -129.191E-03         11.4384    -117.745E-03
           31559         11.5225    -131.660E-03         11.5209    -138.931E-03
           31792         11.5055    -125.601E-03         11.5041    -125.516E-03
           31793         11.5069    -124.159E-03         11.5055    -127.777E-03
           31794         11.5304    -128.541E-03         11.5289    -132.281E-03
           31795         11.5260    -128.849E-03         11.5246    -132.800E-03
           31796         11.5357    -128.182E-03         11.5342    -132.721E-03
           31797         11.5352    -125.314E-03         11.5338    -126.577E-03
           31822         11.3410    -138.327E-03         11.3392    -141.386E-03
           31823         11.3363    -138.274E-03         11.3345    -140.756E-03
           32033         11.5445    -126.657E-03         11.5430    -130.150E-03
           32050         11.3328    -134.768E-03         11.3312    -127.019E-03
           32104         11.4954    -132.204E-03         11.4938    -139.581E-03
           32144         11.2875    -138.949E-03         11.2858    -138.164E-03
           32145         11.2874    -137.825E-03         11.2858    -133.220E-03
           32184         11.4221    -134.242E-03         11.4204    -138.306E-03
           32289         11.4573    -130.091E-03         11.4559    -125.037E-03
           32307         11.5428    -130.229E-03         11.5413    -135.478E-03
           32512         11.4671    -131.901E-03         11.4655    -134.029E-03
           32513         11.4546    -132.376E-03         11.4530    -133.948E-03
           32624         11.5219    -126.361E-03         11.5205    -125.903E-03
           32625         11.5260    -129.243E-03         11.5245    -133.730E-03
           32646         11.4463    -132.651E-03         11.4448    -133.794E-03
           32699         11.3954    -134.236E-03         11.3938    -136.641E-03
           32870         11.4668    -129.794E-03         11.4654    -125.136E-03
           32988         11.3238    -137.862E-03         11.3221    -138.649E-03
           32989         11.3242    -135.501E-03         11.3227    -128.663E-03
           32990         11.3331    -138.228E-03         11.3314    -140.326E-03
           33006         11.3390    -135.220E-03         11.3374    -129.325E-03
           33080         11.3514    -132.453E-03         11.3499    -120.068E-03
           33082         11.4454    -118.735E-03         11.4441    -127.364E-03
           33083         11.4327    -117.516E-03         11.4314    -127.635E-03
           33084         11.4301    -117.374E-03         11.4288    -127.458E-03
           33085         11.4301    -118.555E-03         11.4288    -125.290E-03
           33086         11.4250    -118.204E-03         11.4237    -125.081E-03
           33087         11.4272    -118.300E-03         11.4259    -125.275E-03
           33088         11.4272    -117.122E-03         11.4259    -127.445E-03
           33112         11.2825    -135.938E-03         11.2810    -124.293E-03
           33113         11.2812    -137.138E-03         11.2797    -129.101E-03
           33114         11.2758    -136.145E-03         11.2743    -124.165E-03
           33736         11.5092    -123.888E-03         11.5078    -128.723E-03
           33969         11.5194    -127.661E-03         11.5180    -126.851E-03
           34078         11.3663    -136.624E-03         11.3646    -139.169E-03
           34508         11.2813    -138.324E-03         11.2796    -134.049E-03
           34509         11.2811    -138.371E-03         11.2794    -134.207E-03
           34510         11.2858    -139.374E-03         11.2841    -139.101E-03
           34511         11.2811    -139.558E-03         11.2794    -139.155E-03
           34512         11.2813    -139.508E-03         11.2796    -138.996E-03
           34513         11.2759    -138.515E-03         11.2742    -134.067E-03
           34520         11.2501    -139.214E-03         11.2485    -133.434E-03
           34521         11.2573    -137.769E-03         11.2558    -128.310E-03
           34522         11.2511    -139.133E-03         11.2495    -133.252E-03
           34523         11.2574    -138.908E-03         11.2557    -133.265E-03
           34524         11.2502    -140.362E-03         11.2485    -138.392E-03
           34525         11.2576    -138.962E-03         11.2559    -133.466E-03
           34770         11.4538    -116.089E-03         11.4525    -133.614E-03
           34772         11.4581    -118.362E-03         11.4568    -130.151E-03
           35105         11.5411    -129.341E-03         11.5396    -133.111E-03
           35426         11.5254    -125.877E-03         11.5240    -128.203E-03
           35456         11.5352    -129.988E-03         11.5336    -135.261E-03
           35502         11.5478    -126.076E-03         11.5463    -132.188E-03
           35503         11.5454    -123.661E-03         11.5440    -131.889E-03
           35570         11.5381    -126.084E-03         11.5367    -130.621E-03
           35571         11.5357    -127.210E-03         11.5343    -129.025E-03
           35908         11.5226    -125.852E-03         11.5212    -127.799E-03
           35925         11.5547    -127.812E-03         11.5533    -131.018E-03
           35926         11.5546    -124.831E-03         11.5531    -133.591E-03
           35927         11.5548    -124.571E-03         11.5534    -133.776E-03
           36188         11.5241    -118.920E-03         11.5227    -137.480E-03
           36189         11.5221    -121.749E-03         11.5207    -133.383E-03
           36190         11.5222    -118.759E-03         11.5207    -137.531E-03
           36191         11.5276    -122.075E-03         11.5262    -133.562E-03
           36192         11.5294    -119.246E-03         11.5279    -137.552E-03
           36238         11.5106    -121.444E-03         11.5092    -132.610E-03
           36240         11.5124    -121.140E-03         11.5110    -133.150E-03
           36397         11.3292    -137.864E-03         11.3275    -139.052E-03
           36820         11.4819    -134.347E-03         11.4802    -143.297E-03
           36821         11.4819    -131.367E-03         11.4803    -134.021E-03
           37351         11.4541    -115.645E-03         11.4528    -134.299E-03
           37494         11.4454    -120.276E-03         11.4441    -124.218E-03
           37847         11.5392    -129.420E-03         11.5377    -133.547E-03
           37848         11.5408    -129.540E-03         11.5393    -133.791E-03
           37915         11.4753    -122.147E-03         11.4740    -124.679E-03
           37916         11.4755    -120.543E-03         11.4742    -128.769E-03
           37917         11.4703    -119.998E-03         11.4690    -128.898E-03
           37936         11.5371    -126.512E-03         11.5357    -129.568E-03
           38331         11.5014    -127.222E-03         11.5001    -124.492E-03
           38704         11.4852    -124.635E-03         11.4839    -121.274E-03
           38705         11.4856    -123.059E-03         11.4843    -125.112E-03
           38764         11.4611    -118.749E-03         11.4597    -129.972E-03
           38770         11.4555    -119.355E-03         11.4542    -127.304E-03
           38828         11.4866    -124.864E-03         11.4853    -121.021E-03
           39110         11.4848    -132.446E-03         11.4832    -139.129E-03
           39111         11.4758    -132.947E-03         11.4741    -139.765E-03
           39171         11.5427    -128.237E-03         11.5413    -133.611E-03
           39172         11.5430    -131.192E-03         11.5414    -139.331E-03
           39173         11.5370    -131.584E-03         11.5354    -140.113E-03
           39174         11.5352    -131.348E-03         11.5336    -139.359E-03
           39188         11.5437    -126.112E-03         11.5423    -129.789E-03
           39189         11.5458    -126.135E-03         11.5444    -130.252E-03
           39190         11.5420    -124.959E-03         11.5406    -127.439E-03
           39213         11.5246    -131.677E-03         11.5230    -139.307E-03
           39284         11.4464    -120.424E-03         11.4451    -123.966E-03
           39354         11.5156    -129.673E-03         11.5141    -129.654E-03
           39355         11.5144    -129.541E-03         11.5130    -129.430E-03
           39356         11.5138    -129.817E-03         11.5123    -130.120E-03
           39407         11.2546    -138.896E-03         11.2529    -132.833E-03
           39408         11.2635    -137.484E-03         11.2620    -128.052E-03
           39409         11.2593    -138.704E-03         11.2577    -132.775E-03
           39410         11.2636    -138.603E-03         11.2619    -133.007E-03
           39411         11.2546    -140.025E-03         11.2529    -137.785E-03
           39412         11.2595    -138.783E-03         11.2578    -133.104E-03
           39413         11.2858    -138.190E-03         11.2841    -134.154E-03
           39414         11.2853    -138.154E-03         11.2837    -133.952E-03
           39495         11.4514    -118.416E-03         11.4500    -128.764E-03
           39496         11.4498    -116.388E-03         11.4484    -132.578E-03
           39522         11.4384    -115.521E-03         11.4370    -132.127E-03
           39523         11.4415    -114.490E-03         11.4402    -134.436E-03
           39524         11.4415    -115.708E-03         11.4402    -132.277E-03
           39525         11.4433    -114.692E-03         11.4419    -134.351E-03
           39526         11.4405    -115.737E-03         11.4392    -132.082E-03
           39527         11.4406    -114.523E-03         11.4392    -134.240E-03
           39538         11.5435    -129.724E-03         11.5420    -134.250E-03
           39880         11.3964    -130.489E-03         11.3951    -115.496E-03
           39901         11.4846    -131.352E-03         11.4831    -133.979E-03
           40016         11.5370    -125.081E-03         11.5356    -126.728E-03
           40826         11.5149    -128.372E-03         11.5135    -126.521E-03
           41009         11.5428    -129.001E-03         11.5413    -134.713E-03
           41041         11.5130    -125.962E-03         11.5116    -125.329E-03
           41563         11.5445    -123.536E-03         11.5431    -133.695E-03
           41564         11.5445    -120.426E-03         11.5431    -137.247E-03
           41594         11.3764    -133.543E-03         11.3749    -127.784E-03
           41625         11.4996    -129.294E-03         11.4982    -128.274E-03
           41626         11.4981    -130.043E-03         11.4966    -130.538E-03
           41627         11.5013    -129.076E-03         11.4998    -127.785E-03
           41628         11.4999    -128.382E-03         11.4985    -125.454E-03
           41629         11.5013    -127.637E-03         11.5000    -123.558E-03
           41630         11.4981    -128.568E-03         11.4967    -125.549E-03
           41718         11.5107    -125.403E-03         11.5093    -126.319E-03
           41719         11.5115    -125.580E-03         11.5102    -126.472E-03
           41720         11.5110    -126.393E-03         11.5096    -126.332E-03
           41721         11.5102    -125.536E-03         11.5088    -126.003E-03
           41925         11.5503    -125.058E-03         11.5489    -132.490E-03
           41926         11.5523    -124.684E-03         11.5508    -132.842E-03
           41927         11.3596    -135.194E-03         11.3581    -131.809E-03
           41955         11.5486    -126.760E-03         11.5472    -132.442E-03
           42109         11.5464    -125.400E-03         11.5450    -131.568E-03
           42110         11.5449    -125.473E-03         11.5435    -131.498E-03
           42146         11.3185    -138.207E-03         11.3168    -139.010E-03
           42147         11.3115    -138.505E-03         11.3098    -139.174E-03
           42148         11.3061    -138.529E-03         11.3044    -138.763E-03
           42149         11.3110    -136.154E-03         11.3094    -129.321E-03
           42212         11.2428    -135.922E-03         11.2413    -118.037E-03
           42213         11.2497    -137.879E-03         11.2481    -127.609E-03
           42214         11.2428    -138.205E-03         11.2413    -127.953E-03
           42215         11.2510    -136.846E-03         11.2495    -123.335E-03
           42268         11.4796    -117.545E-03         11.4783    -134.678E-03
           42382         11.4619    -121.303E-03         11.4606    -125.580E-03
           42411         11.5401    -129.224E-03         11.5386    -134.966E-03
           42492         11.5168    -125.574E-03         11.5154    -127.354E-03
           42493         11.5105    -125.232E-03         11.5092    -126.999E-03
           42494         11.5134    -125.229E-03         11.5120    -127.409E-03
           42542         11.2742    -134.767E-03         11.2728    -117.522E-03
           42543         11.2743    -136.960E-03         11.2728    -127.439E-03
           42544         11.2629    -137.430E-03         11.2613    -127.716E-03
           42545         11.2610    -135.190E-03         11.2596    -117.421E-03
           42546         11.2628    -135.199E-03         11.2614    -117.803E-03
           42603         11.4253    -129.626E-03         11.4239    -115.938E-03
           42608         11.5046    -127.061E-03         11.5032    -123.320E-03
           42939         11.4357    -117.605E-03         11.4344    -127.981E-03
           42940         11.4331    -116.069E-03         11.4318    -130.332E-03
           42941         11.4358    -115.199E-03         11.4344    -132.309E-03
           42942         11.4329    -115.001E-03         11.4316    -132.232E-03
           42943         11.4356    -116.514E-03         11.4343    -129.922E-03
           42944         11.4329    -117.389E-03         11.4316    -127.900E-03
           43438         11.5071    -127.400E-03         11.5057    -125.351E-03
           43439         11.5078    -126.759E-03         11.5064    -124.998E-03
           43440         11.5078    -128.211E-03         11.5064    -126.290E-03
           43441         11.5073    -127.719E-03         11.5059    -125.715E-03
           43442         11.5066    -128.411E-03         11.5052    -126.612E-03
           43443         11.5065    -126.931E-03         11.5051    -124.551E-03
           43667         11.2768    -137.457E-03         11.2752    -129.783E-03
           43668         11.2684    -138.793E-03         11.2668    -134.194E-03
           43669         11.2842    -135.975E-03         11.2827    -124.703E-03
           43670         11.2683    -136.441E-03         11.2668    -124.289E-03
           43671         11.2767    -135.081E-03         11.2752    -119.878E-03
           43708         11.5404    -130.676E-03         11.5388    -138.034E-03
           43709         11.5428    -129.085E-03         11.5413    -135.135E-03
           43710         11.5439    -129.025E-03         11.5423    -135.459E-03
           43717         11.5127    -127.098E-03         11.5113    -126.640E-03
           43723         11.5425    -124.639E-03         11.5411    -127.081E-03
           43740         11.5011    -130.137E-03         11.4996    -131.852E-03
           43761         11.5423    -129.631E-03         11.5408    -133.975E-03
           43790         11.5332    -130.308E-03         11.5317    -135.957E-03
           43865         11.5508    -128.482E-03         11.5493    -131.301E-03
           43866         11.5482    -128.113E-03         11.5468    -130.618E-03
           43867         11.5527    -128.347E-03         11.5512    -131.183E-03
           43868         11.5493    -125.304E-03         11.5479    -132.712E-03
           43888         11.5481    -131.089E-03         11.5465    -138.971E-03
           43889         11.5550    -130.568E-03         11.5534    -137.267E-03
           43890         11.5536    -131.058E-03         11.5520    -138.366E-03
           43891         11.5536    -127.724E-03         11.5521    -133.787E-03
           43892         11.5550    -127.345E-03         11.5536    -133.722E-03
           43898         11.4032    -133.937E-03         11.4015    -136.380E-03
           43916         11.4385    -119.589E-03         11.4372    -124.515E-03
           43917         11.4401    -118.503E-03         11.4388    -126.883E-03
           43918         11.4352    -118.171E-03         11.4339    -126.658E-03
           43919         11.4368    -118.207E-03         11.4355    -126.869E-03
           43920         11.4352    -119.302E-03         11.4339    -124.499E-03
           43921         11.4401    -119.651E-03         11.4388    -124.727E-03
           43929         11.5074    -130.575E-03         11.5059    -132.880E-03
           43930         11.5025    -130.704E-03         11.5010    -133.364E-03
           43932         11.3500    -132.736E-03         11.3485    -121.292E-03
           43941         11.4677    -129.899E-03         11.4663    -125.776E-03
           43942         11.4681    -131.232E-03         11.4666    -133.375E-03
           43966         11.4545    -129.445E-03         11.4531    -124.345E-03
           43967         11.4462    -129.732E-03         11.4448    -124.125E-03
           44074         11.4849    -127.575E-03         11.4836    -118.827E-03
           44202         11.5109    -127.228E-03         11.5095    -125.312E-03
           44203         11.5090    -127.409E-03         11.5076    -124.669E-03
           44204         11.5087    -126.693E-03         11.5073    -122.737E-03
           44205         11.5080    -126.613E-03         11.5067    -122.637E-03
           44206         11.5102    -126.386E-03         11.5088    -123.611E-03
           44228         11.5172    -130.134E-03         11.5157    -131.355E-03
           44295         11.5088    -126.252E-03         11.5074    -122.526E-03
           44344         11.5434    -124.130E-03         11.5421    -128.116E-03
           44719         11.5456    -128.467E-03         11.5441    -130.885E-03
           45443         11.5596    -126.262E-03         11.5581    -133.594E-03
           45444         11.5570    -126.466E-03         11.5555    -133.213E-03
           45445         11.5567    -129.317E-03         11.5552    -133.949E-03
           45446         11.5592    -129.232E-03         11.5577    -133.517E-03
           45447         11.5519    -125.912E-03         11.5505    -131.594E-03
           45448         11.5517    -124.422E-03         11.5503    -129.788E-03
           45449         11.5509    -124.541E-03         11.5495    -129.501E-03
           45450         11.5491    -124.606E-03         11.5477    -128.993E-03
           45451         11.5511    -125.977E-03         11.5497    -131.321E-03
           45576         11.4264    -118.638E-03         11.4251    -124.383E-03
           45577         11.4313    -117.801E-03         11.4300    -126.707E-03
           45578         11.4291    -117.602E-03         11.4277    -126.748E-03
           45601         11.5467    -125.679E-03         11.5453    -131.662E-03
           45602         11.5485    -125.240E-03         11.5470    -132.114E-03
           45603         11.5488    -125.197E-03         11.5473    -132.081E-03
           45782         11.4285    -130.375E-03         11.4271    -123.861E-03
           45783         11.4154    -133.682E-03         11.4139    -133.411E-03
           45983         11.2872    -137.953E-03         11.2856    -133.583E-03
           45984         11.2874    -138.024E-03         11.2858    -133.786E-03
           45985         11.2932    -138.966E-03         11.2915    -138.720E-03
           46087         11.5173    -125.774E-03         11.5160    -126.911E-03
           46088         11.5117    -125.446E-03         11.5103    -126.508E-03
           46107         11.2593    -136.461E-03         11.2578    -122.870E-03
           46226         11.5570    -123.522E-03         11.5556    -132.311E-03
           46227         11.5554    -125.057E-03         11.5539    -132.663E-03
           46228         11.5545    -125.300E-03         11.5531    -132.606E-03
           46229         11.5552    -123.688E-03         11.5538    -132.239E-03
           46230         11.5560    -123.711E-03         11.5545    -131.776E-03
           46251         11.4707    -121.719E-03         11.4694    -124.642E-03
           46252         11.4756    -123.824E-03         11.4743    -120.527E-03
           46267         11.2690    -138.399E-03         11.2673    -132.988E-03
           46268         11.2594    -139.824E-03         11.2577    -137.727E-03
           46269         11.2636    -139.725E-03         11.2619    -137.958E-03
           46270         11.3110    -135.471E-03         11.3094    -126.817E-03
           46271         11.3074    -135.474E-03         11.3059    -126.205E-03
           46272         11.3075    -137.438E-03         11.3058    -136.160E-03
           46273         11.2957    -135.956E-03         11.2942    -126.488E-03
           46274         11.3111    -137.494E-03         11.3094    -136.741E-03
           46278         11.5044    -129.146E-03         11.5029    -129.081E-03
           46279         11.5043    -129.948E-03         11.5028    -131.734E-03
           46334         11.3080    -133.511E-03         11.3066    -116.584E-03
           46346         11.5343    -124.579E-03         11.5329    -129.358E-03
           46353         11.2930    -136.507E-03         11.2914    -128.293E-03
           46354         11.2908    -137.773E-03         11.2892    -133.413E-03
           46355         11.2893    -135.545E-03         11.2879    -123.518E-03
           46356         11.2949    -134.234E-03         11.2935    -118.708E-03
           46357         11.2963    -136.479E-03         11.2948    -128.604E-03
           46364         11.5025    -127.953E-03         11.5011    -124.691E-03
           46365         11.5014    -126.800E-03         11.5000    -121.849E-03
           46366         11.5015    -128.080E-03         11.5001    -125.274E-03
           46367         11.4947    -127.283E-03         11.4933    -120.158E-03
           46368         11.4969    -128.446E-03         11.4955    -125.320E-03
           46369         11.4968    -127.258E-03         11.4955    -120.771E-03
           46376         11.5507    -122.180E-03         11.5492    -134.933E-03
           46380         11.5085    -127.240E-03         11.5071    -125.742E-03
           46381         11.5084    -128.733E-03         11.5070    -126.239E-03
           46388         11.5478    -128.553E-03         11.5463    -131.210E-03
           46402         11.5123    -126.398E-03         11.5109    -125.390E-03
           46413         11.3181    -133.318E-03         11.3167    -118.249E-03
           46422         11.3073    -133.495E-03         11.3059    -116.261E-03
           46424         11.4693    -129.540E-03         11.4679    -124.271E-03
           46452         11.3015    -138.866E-03         11.2998    -139.247E-03
           46457         11.2630    -139.657E-03         11.2613    -137.622E-03
           46458         11.2726    -138.247E-03         11.2710    -132.881E-03
           46487         11.4634    -130.113E-03         11.4620    -127.214E-03
           46510         11.4941    -120.633E-03         11.4927    -131.887E-03
           46515         11.4781    -116.502E-03         11.4767    -136.037E-03
           46516         11.4776    -119.116E-03         11.4763    -131.788E-03
           46558         11.3526    -131.890E-03         11.3512    -115.393E-03
           46559         11.3527    -133.613E-03         11.3512    -125.305E-03
           46560         11.3631    -133.232E-03         11.3616    -125.171E-03
           46586         11.5123    -126.899E-03         11.5109    -125.296E-03
           46587         11.5094    -123.660E-03         11.5080    -128.968E-03
           46679         11.4691    -118.561E-03         11.4677    -131.460E-03
           46680         11.4708    -121.405E-03         11.4695    -127.075E-03
           46681         11.4753    -121.471E-03         11.4740    -127.661E-03
           46705         11.3157    -133.304E-03         11.3143    -117.080E-03
           46781         11.3743    -134.502E-03         11.3727    -134.929E-03
           46966         11.3043    -133.688E-03         11.3029    -117.063E-03
           46967         11.3044    -135.757E-03         11.3029    -126.980E-03
           47061         11.3028    -133.932E-03         11.3014    -118.519E-03
           47100         11.3037    -138.466E-03         11.3020    -138.399E-03
           47165         11.4807    -124.189E-03         11.4794    -121.112E-03
           47273         11.4661    -119.596E-03         11.4647    -128.984E-03
           47349         11.4494    -117.313E-03         11.4480    -130.869E-03
           47410         11.4500    -118.749E-03         11.4487    -127.808E-03
           47427         11.4423    -119.771E-03         11.4410    -124.929E-03
           47428         11.4443    -118.555E-03         11.4430    -127.549E-03
           47429         11.4412    -118.437E-03         11.4399    -127.267E-03
           47430         11.4443    -117.383E-03         11.4430    -129.698E-03
           47431         11.4423    -118.611E-03         11.4409    -127.082E-03
           47539         11.4482    -117.673E-03         11.4468    -129.792E-03
           47540         11.4465    -114.971E-03         11.4451    -134.343E-03
           47635         11.4777    -116.393E-03         11.4763    -136.135E-03
           47749         11.4472    -114.650E-03         11.4459    -134.966E-03
           47750         11.4472    -117.116E-03         11.4459    -130.639E-03
           47751         11.4498    -117.124E-03         11.4484    -131.004E-03
           47752         11.4414    -116.601E-03         11.4401    -130.676E-03
           47753         11.4415    -114.166E-03         11.4401    -135.002E-03
           47754         11.4389    -114.170E-03         11.4376    -134.623E-03
           47956         11.3408    -133.111E-03         11.3393    -121.517E-03
           47957         11.3409    -135.719E-03         11.3393    -131.453E-03
           47958         11.3481    -132.814E-03         11.3466    -121.358E-03
           48046         11.4919    -127.322E-03         11.4906    -119.804E-03
           48047         11.4872    -127.606E-03         11.4859    -119.237E-03
           48555         11.5543    -129.689E-03         11.5528    -135.078E-03
           48556         11.5533    -128.523E-03         11.5518    -134.630E-03
           48557         11.5545    -128.296E-03         11.5530    -134.081E-03
           48558         11.5559    -128.380E-03         11.5544    -134.397E-03
           48559         11.5560    -129.535E-03         11.5545    -134.625E-03
           48560         11.5556    -129.813E-03         11.5541    -135.408E-03
           48567         11.5373    -124.253E-03         11.5359    -131.991E-03
           48798         11.4419    -115.919E-03         11.4405    -131.965E-03
           48799         11.4451    -115.000E-03         11.4437    -134.109E-03
           48800         11.4421    -114.851E-03         11.4408    -133.940E-03
