********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           57595              0.    -6.01325E-39     4.28714E-39             -0.
           57596              0.    -3.75875E-39    -459.004E-42             -0.
           57597     22.7104E-06    -15.1985E-06     433.718E-09     16.8695E-06
           57598     27.5436E-06    -18.7484E-06    -839.673E-09     20.1604E-06
           57599     22.5082E-06     17.2982E-06    -1.11716E-06     14.3577E-06
           57600     9.72763E-06    -1.81990E-06    -51.0985E-09     9.55574E-06
           57601     16.4995E-06     2.28119E-06    -797.325E-09     16.3216E-06
           57611     13.4809E-06    -11.0242E-06     247.051E-09     7.75495E-06
           57612     15.1048E-06    -12.2962E-06    -783.154E-09     8.73752E-06
           57613     19.5068E-06    -13.7228E-06     1.10063E-06     13.8198E-06
           57615              0.    -521.769E-42    -617.149E-42              0.
           57616              0.    -2.00251E-39     986.700E-42              0.
           57617              0.    -598.021E-42     22.5147E-42              0.
           57618              0.    -295.371E-42    -2.22784E-39              0.
           57619              0.     1.06872E-39    -520.231E-42              0.
           57620              0.     1.87600E-39    -1.66368E-39              0.
           57621     48.8307E-06    -30.0659E-06    -4.16883E-06     38.2505E-06
           57622              0.    -4.53640E-39     3.17800E-39              0.
           57624              0.     3.73297E-39     1.45071E-39             -0.
           57625              0.     161.322E-42    -29.1288E-42              0.
           57627     31.4888E-06    -28.2748E-06     2.42252E-06     13.6461E-06
           57628     31.1403E-06    -29.4165E-06     143.952E-09     10.2162E-06
           57630     11.3796E-06    -11.2986E-06     660.904E-09     1.18308E-06
           57631     17.8908E-06    -17.8202E-06     1.56349E-06     278.748E-09
           57632     12.1416E-06    -11.9152E-06     393.004E-09     2.30060E-06
           57635              0.    -4.34211E-39     5.91827E-39              0.
           57636              0.    -1.56954E-39    -985.205E-42              0.
           57637              0.    -3.18378E-39     2.80365E-39              0.
           57639     26.0582E-06    -24.7692E-06     5.64969E-06     5.79634E-06
           57640     19.9923E-06    -17.1359E-06     9.61712E-06     3.68317E-06
           57646     35.3293E-06    -29.4981E-06     2.76960E-06     19.2445E-06
           57647     36.1236E-06    -28.4021E-06     1.93351E-06     22.2373E-06
           57648     38.9115E-06    -32.3723E-06     299.009E-09     21.5882E-06
           57649     22.4489E-06    -18.4588E-06    -337.035E-09     12.7715E-06
           57650     20.2001E-06    -15.9016E-06     444.495E-09     12.4493E-06
           57651     19.7324E-06    -17.5328E-06    -307.543E-09     9.04828E-06
           57652     16.9501E-06    -15.1067E-06     489.623E-09     7.67153E-06
           57653     38.0174E-06    -29.9677E-06    -3.27697E-06     23.1629E-06
           57654     35.1788E-06    -32.9722E-06    -1.50302E-06     12.1706E-06
           57655              0.    -1.02564E-39     694.018E-42              0.
           57656     32.7772E-06    -20.6918E-06    -1.21310E-06     25.3913E-06
           57657     36.2755E-06    -25.4345E-06    -800.063E-09     25.8526E-06
           57658     19.2271E-06    -15.9978E-06     655.429E-09     10.6453E-06
           57659              0.    -1.98575E-39     888.170E-42              0.
           57660              0.    -1.97635E-39    -245.893E-42              0.
           57661              0.    -2.72272E-39     3.98841E-39              0.
           57665     44.9595E-06    -36.8213E-06    -2.15787E-06     25.7079E-06
           57668     38.9919E-06    -21.0588E-06    -4.54808E-06     32.4994E-06
           57669     32.3929E-06    -23.3259E-06     1.16917E-06     22.4463E-06
           57670              0.    -737.265E-42     1.22324E-39              0.
           57671              0.    -805.975E-42     513.954E-42              0.
           57672              0.    -888.631E-42     3.46645E-39              0.
           57673     27.1734E-06    -9.20110E-06    -2.56235E-06     25.4395E-06
           57675              0.     71.1257E-42     230.596E-42              0.
           57676     25.2981E-06    -7.64976E-06    -2.40968E-06     23.9931E-06
           57677     39.9610E-06    -7.73340E-06    -4.92818E-06     38.8946E-06
           57678     18.9807E-06    -6.42106E-06    -906.958E-09     17.8386E-06
           57681              0.    -396.094E-42    -718.037E-42             -0.
           57682     15.9196E-06    -5.57276E-06    -463.845E-09     14.9052E-06
           57683              0.    -629.044E-42     943.360E-42              0.
           57684              0.    -125.649E-42     758.893E-42              0.
           57685              0.    -100.637E-42    -481.022E-42              0.
           57686              0.    -164.341E-42     565.579E-42              0.
           57687     16.3949E-06    -2.20026E-06    -377.131E-09     16.2422E-06
           57688     30.2448E-06    -2.11749E-06    -3.37870E-06     29.9808E-06
           57689     14.7438E-06    -1.26797E-06    -855.003E-09     14.6643E-06
           57690     38.2539E-06    -81.6612E-09    -5.07893E-06     37.9151E-06
           57692              0.    -70.8412E-42     367.206E-42              0.
           57695     31.8494E-06     11.4328E-06    -4.56270E-06     29.3744E-06
           57696     31.1216E-06     16.1675E-06    -3.11813E-06     26.4091E-06
           57697     39.1230E-06     13.7117E-06    -4.64144E-06     36.3463E-06
           57698     18.4194E-06     8.89823E-06    -757.416E-09     16.1096E-06
           57699     17.5449E-06     5.04652E-06    -776.682E-09     16.7855E-06
           57700     16.3777E-06     8.04651E-06    -572.898E-09     14.2533E-06
           57701     26.1229E-06     6.66212E-06    -2.69733E-06     25.1147E-06
           57702     50.5568E-06     17.8370E-06    -7.99762E-06     46.6248E-06
           57703     50.5821E-06    -3.66090E-06    -8.28485E-06     49.7645E-06
           57704     166.100E-06     44.3306E-06    -32.3058E-06     156.781E-06
           57706     35.0962E-06     21.5857E-06    -2.28585E-06     27.5786E-06
           57707     36.4077E-06     26.4905E-06     206.921E-09     24.9746E-06
           57708     41.1747E-06     24.5437E-06    -2.76791E-06     32.9439E-06
           57709     22.2727E-06     14.3884E-06    -243.629E-09     16.9997E-06
           57710     20.9628E-06     10.9908E-06    -932.056E-09     17.8262E-06
           57711     20.2878E-06     13.1512E-06     580.062E-09     15.4372E-06
           57712     17.6956E-06     9.44785E-06    -422.856E-09     14.9564E-06
           57713              0.     1.38601E-39     1.20212E-39              0.
           57714     17.8885E-06    -10.0708E-06     127.556E-09     14.7838E-06
           57715              0.     1.60960E-39     3.91007E-39              0.
           57721     24.6346E-06     17.4298E-06    -851.808E-09     17.3879E-06
           57722     56.9832E-06     42.4025E-06    -7.56448E-06     37.3081E-06
           57723     46.6975E-06     38.8335E-06    -3.46481E-06     25.7024E-06
           57724     72.9174E-06     52.6434E-06    -16.7332E-06     47.5985E-06
           57726              0.     634.074E-42    -1.62934E-39              0.
           57727     30.9363E-06     19.8438E-06    -1.32756E-06     23.6964E-06
           57728     31.5163E-06    -6.39092E-06    -5.08271E-06     30.4400E-06
           57729     17.3724E-06     15.9841E-06     4.16943E-06     5.37816E-06
           57730              0.     939.163E-42     531.012E-42             -0.
           57731     37.0070E-06     33.5162E-06     1.08372E-06     15.6525E-06
           57732     20.6276E-06     18.9073E-06     3.66801E-06     7.38633E-06
           57735     20.3371E-06     17.9309E-06     6.84475E-06     6.72522E-06
           57736              0.     1.43634E-39     2.08717E-39              0.
           57737              0.     2.12717E-39     887.484E-42              0.
           57739     42.2197E-06     38.1069E-06    -1.87828E-06     18.0787E-06
           57742     12.1975E-06     12.0977E-06     961.257E-09     1.22458E-06
           57743     23.8107E-06     23.4713E-06     2.16423E-06     3.37078E-06
           57744     18.0944E-06     18.0185E-06     1.42675E-06    -840.701E-09
           57745     17.6634E-06     15.4314E-06     7.00045E-06     4.98593E-06
           57746     34.3923E-06     31.2951E-06     3.04139E-06     13.9355E-06
           57747     29.1863E-06     27.8161E-06     2.47253E-06     8.48495E-06
           57748     15.4774E-06     15.1956E-06     2.62142E-06     1.33138E-06
           57749              0.     914.476E-42     631.795E-42              0.
           57750              0.     1.06128E-39     848.944E-42              0.
           57751              0.     199.546E-42     516.802E-42             -0.
           57753              0.     790.754E-42     914.039E-42              0.
           57758     15.4397E-06     14.5538E-06     5.06481E-06     958.969E-09
           57759     11.7157E-06     11.0273E-06     3.95695E-06    -22.6358E-09
           57760     23.7527E-06     23.1276E-06     4.63882E-06     2.79017E-06
           57761     9.48987E-06     9.48774E-06     16.3420E-09    -200.355E-09
           57762     8.08038E-06     8.01563E-06    -134.514E-09    -1.01202E-06
           57763              0.     639.788E-42     68.3694E-42             -0.
           57765     18.1020E-06     17.7171E-06    -3.56937E-06     1.02263E-06
           57766     2.01232E-06     920.196E-09    -93.0600E-09    -1.78718E-06
           57767     7.51528E-06     7.40520E-06     375.967E-09    -1.22515E-06
           57768     3.60116E-06     2.97279E-06    -82.6514E-09    -2.03078E-06
           57769     11.9813E-06     11.3485E-06     2.11896E-06    -3.20507E-06
           57770     12.1353E-06     11.7375E-06     1.31118E-06    -2.78887E-06
           57771              0.    -21.2549E-42    -80.2818E-42             -0.
           57773     6.47600E-06     5.06176E-06     309.657E-09    -4.02756E-06
           57774     3.30591E-06    -1.14244E-06    -93.1236E-09    -3.10084E-06
           57775     3.41509E-06    -1.33040E-06     67.7066E-09    -3.14456E-06
           57776     3.19063E-06    -2.90975E-06     80.6968E-09    -1.30651E-06
           57777     1.98083E-06     788.889E-09     8.62647E-09    -1.81694E-06
           57780     4.27557E-06    -887.264E-09     571.825E-09    -4.14322E-06
           57783     11.5411E-06    -11.4437E-06     1.25391E-06     816.575E-09
           57784     14.9865E-06    -14.7262E-06     2.16929E-06     1.74007E-06
           57785     4.76172E-06    -4.68337E-06    -22.7843E-09    -859.960E-09
           57786              0.    -294.529E-42    -48.1865E-42             -0.
           57790     13.0083E-06    -12.6526E-06     1.35065E-06     2.70222E-06
           57791     8.47193E-06    -8.03532E-06     217.341E-09     2.67583E-06
           57792     6.59419E-06    -6.46159E-06     267.861E-09     1.28819E-06
           57793     10.1144E-06    -10.0305E-06     1.10124E-06     691.658E-09
           57794     6.29381E-06    -6.24863E-06     275.391E-09     700.592E-09
           57796     6.65713E-06    -6.25190E-06     247.987E-09    -2.27367E-06
           57797     4.48954E-06    -4.42095E-06    -195.521E-09    -756.936E-09
           57799     11.0259E-06    -9.60278E-06     1.07295E-06     5.31082E-06
           57800              0.    -90.5309E-42    -48.2159E-42              0.
           57801              0.    -824.935E-42    -744.008E-42              0.
           57802              0.    -489.036E-42     28.1213E-42              0.
           57805     16.0998E-06    -13.1795E-06     3.09012E-06     8.71518E-06
           57807     18.5646E-06    -16.1201E-06     3.13356E-06     8.65840E-06
           57808              0.    -60.8640E-42    -93.7118E-42              0.
           57809              0.    -334.573E-42    -73.9956E-42              0.
           57812     10.0047E-06    -8.84814E-06     678.316E-09     4.61993E-06
           57813     10.8823E-06    -9.55351E-06     739.149E-09     5.15841E-06
           57814     12.8461E-06    -10.9273E-06     1.17947E-06     6.65018E-06
           57815              0.    -329.815E-42     153.061E-42             -0.
           57818     13.2339E-06    -11.9854E-06     2.48516E-06     5.03086E-06
           57819     16.6743E-06    -14.9020E-06     2.96180E-06     6.86973E-06
           57821              0.    -206.240E-42    -242.492E-42             -0.
           57822              0.    -182.481E-42    -172.590E-42             -0.
           57823     5.75319E-06    -4.57884E-06     278.745E-09     3.47213E-06
           57824     10.5716E-06    -8.66033E-06     448.514E-09     6.04614E-06
           57825     5.22169E-06    -4.30397E-06     2.75928E-09     2.95667E-06
           57826              0.    -258.200E-42    -222.322E-42              0.
           57827              0.    -304.691E-42    -265.871E-42              0.
           57828              0.    -117.439E-42    -32.7610E-42             -0.
           57829              0.    -198.502E-42    -207.239E-42              0.
           57831              0.    -324.301E-42    -343.070E-42              0.
           57832              0.    -768.743E-42    -1.38173E-39              0.
           57833     17.8432E-06    -6.78582E-06     8.50858E-06     14.1399E-06
           57834              0.    -218.724E-42    -385.246E-42             -0.
           57835     1.43739E-06    -1.33146E-06    -30.4758E-09    -540.708E-09
           57836              0.    -136.971E-42    -294.616E-42              0.
           57837              0.    -171.509E-42    -245.905E-42              0.
           57838              0.     40.8408E-42    -96.7947E-42              0.
           57839     19.7284E-06    -13.6776E-06     9.82750E-06     10.2739E-06
           57841              0.    -531.730E-42    -533.455E-42              0.
           57848              0.    -663.138E-42    -1.44280E-39              0.
           57849              0.    -352.522E-42     135.354E-42              0.
           57852              0.     313.822E-42    -583.084E-42              0.
           57857              0.    -36.8612E-42    -255.445E-42              0.
           57858     45.4021E-06     2.97159E-06    -6.89612E-06     44.7768E-06
           57860              0.     184.645E-42    -487.268E-42              0.
           57862              0.     350.154E-42    -1.69009E-39              0.
           57863              0.     157.956E-42     380.115E-42              0.
           57864     12.9453E-06     11.6050E-06     4.76322E-06     3.19629E-06
           57865     43.1764E-06     12.7851E-06     18.2270E-06     36.9936E-06
           57866     62.1822E-06     7.22716E-06     24.4667E-06     56.7078E-06
           57868     18.8098E-06     14.7040E-06     9.16277E-06     7.32443E-06
           57873     23.8435E-06     9.77312E-06     11.7915E-06     18.2746E-06
           57874     17.0650E-06     8.98497E-06     12.4559E-06     7.43874E-06
           57877              0.     96.7484E-42    -236.454E-42             -0.
           57882     22.6372E-06     9.65541E-06     808.134E-09     20.4588E-06
           57883              0.     178.874E-42     486.902E-42              0.
           57884              0.     375.922E-42    -994.408E-42              0.
           57886              0.    -57.7055E-42    -1.29291E-39              0.
           57887     24.2971E-06     19.9875E-06     4.40988E-06     13.0921E-06
           57890     17.0540E-06     14.5638E-06     7.64672E-06     4.50157E-06
           57893              0.     236.756E-42    -268.965E-42             -0.
           57894              0.     205.231E-42    -175.899E-42              0.
           57899              0.     703.120E-42    -832.846E-42              0.
           57900              0.     141.750E-42     343.283E-42              0.
           57904              0.     623.040E-42    -196.112E-42              0.
           57905              0.     213.660E-42     270.425E-42              0.
           57906     3.52931E-06     750.463E-09     268.770E-09    -3.43811E-06
           57907     3.22228E-06     3.03348E-06     28.3999E-09    -1.08641E-06
           57908              0.     501.760E-42    -57.1169E-42              0.
           57912     6.49256E-06    -5.63564E-06     324.230E-09    -3.20745E-06
           57914     4.13717E-06     306.409E-09     301.233E-09    -4.11480E-06
           57915     8.72259E-06    -8.02090E-06    -265.865E-09    -3.41732E-06
           57917     7.53399E-06    -7.50153E-06     176.476E-09    -675.924E-09
           57918              0.    -426.191E-42     532.271E-42             -0.
           57919     7.61398E-06    -6.42884E-06     2.68641E-06    -3.07015E-06
           57920              0.    -297.185E-42     44.7308E-42             -0.
           57921              0.     606.593E-42    -276.574E-42              0.
           57922              0.    -418.927E-42    -394.816E-42              0.
           57923              0.     484.272E-42    -1.06701E-39              0.
           57924              0.    -124.270E-42     50.6597E-42             -0.
           57925              0.    -475.968E-42     422.508E-42              0.
           57931     5.56632E-06    -5.49039E-06     320.490E-09     858.375E-09
           57932     4.60423E-06    -4.45689E-06     539.906E-09     1.02155E-06
           57933     8.72781E-06    -8.35019E-06     2.02033E-06     1.53860E-06
           57934     5.78560E-06    -5.46852E-06     528.493E-09     1.81361E-06
           57935     6.96257E-06    -6.70156E-06     378.464E-09     1.85021E-06
           57936              0.    -20.7532E-42    -43.0899E-42              0.
           57937              0.    -60.2670E-42    -32.0953E-42             -0.
           57939     4.59762E-06    -3.62859E-06    -583.155E-09    -2.76249E-06
           57940     5.87609E-06    -4.93691E-06    -1.40848E-06    -2.85858E-06
           57941     6.44279E-06    -6.24549E-06    -287.345E-09    -1.55592E-06
           57942     3.95428E-06    -3.24811E-06    -976.573E-09    -2.03283E-06
           57943     2.79484E-06    -2.02428E-06    -280.743E-09    -1.90646E-06
           57944     3.31161E-06    -775.832E-09    -386.214E-09    -3.19620E-06
           57945              0.    -52.7995E-42     1.35506E-42             -0.
           57946     3.17156E-06     794.668E-09     188.872E-09    -3.06457E-06
           57947     4.49826E-06     1.42752E-06    -8.85986E-09    -4.26572E-06
           57949     4.22148E-06    -4.19343E-06    -144.883E-09    -463.656E-09
           57950              0.    -162.984E-42    -53.9094E-42             -0.
           57951     36.6419E-06     32.0448E-06     12.4963E-06     12.6335E-06
           57952     35.3102E-06     31.5731E-06     8.46769E-06     13.3511E-06
           57953     19.5359E-06     15.7574E-06     10.3572E-06     5.10729E-06
           57954     22.0537E-06     18.1662E-06     11.0372E-06     5.87666E-06
           57956     72.6761E-06     37.8836E-06    -14.5061E-06     60.3011E-06
           57957     11.1164E-06     112.548E-09     945.513E-09     11.0755E-06
           57958     28.5967E-06     18.8279E-06    -817.279E-09     21.5085E-06
           57959     17.1458E-06     10.8791E-06     1.01057E-06     13.2137E-06
           57960     73.0517E-06     40.0076E-06    -16.5148E-06     58.8490E-06
           57961     12.5380E-06     5.83439E-06    -892.884E-09     11.0618E-06
           57962     9.63536E-06     4.25924E-06    -214.967E-09     8.64019E-06
           57963     20.8807E-06     12.6986E-06    -421.437E-09     16.5702E-06
           57964     13.2605E-06     6.56023E-06     4.75466E-06     10.4975E-06
           57965     13.0815E-06     7.03974E-06    -136.690E-09     11.0249E-06
           57966              0.     259.543E-42     558.913E-42              0.
           57967     8.82179E-06     3.53233E-06    -661.796E-09     8.05659E-06
           57968     18.3212E-06     8.94693E-06    -3.15898E-06     15.6730E-06
           57969     15.1503E-06     7.85112E-06    -925.654E-09     12.9242E-06
           57970              0.    -23.8221E-45    -79.8740E-45             -0.
           57971     5.82399E-06     1.71996E-06     1.77251E-06     5.27435E-06
           57972              0.     38.1447E-42     287.020E-42              0.
           57973     9.31737E-06     4.08060E-06    -834.746E-09     8.33459E-06
           57974     7.40115E-06     2.30236E-06    -849.223E-09     6.98248E-06
           57976              0.     155.103E-42     304.768E-42              0.
           57978              0.    -71.4999E-42     216.639E-42              0.
           57979     6.46374E-06     2.48761E-06     342.541E-09     5.95604E-06
           57980              0.     225.144E-42     450.394E-42              0.
           57981              0.     87.1075E-42    -127.455E-42              0.
           57983              0.     109.474E-42     247.932E-42              0.
           57984              0.    -22.7907E-42     3.37993E-42              0.
           57985              0.    -96.2804E-42     228.972E-42              0.
           57986              0.    -24.4989E-42     207.828E-42              0.
           57987     15.9854E-06    -6.77993E-06    -2.92787E-06     14.1772E-06
           57988     12.2160E-06    -4.80779E-06    -1.18646E-06     11.1673E-06
           57989     8.71365E-06    -3.31208E-06    -969.738E-09     8.00109E-06
           57990              0.    -14.5132E-42     129.528E-42              0.
           57991     12.7641E-06    -4.16802E-06    -784.722E-09     12.0388E-06
           57992              0.    -188.302E-42     410.342E-42              0.
           57993              0.     93.6151E-42     514.658E-42              0.
           57995     6.67798E-06    -869.072E-09    -957.718E-09     6.55156E-06
           57996     18.0625E-06    -8.77083E-06    -2.57913E-06     15.5780E-06
           57997     14.0050E-06    -6.76693E-06    -886.350E-09     12.2296E-06
           57998     10.4970E-06    -5.06610E-06     846.935E-09     9.15451E-06
           58003     7.99393E-06    -784.235E-09    -1.30421E-06     7.84773E-06
           58004     10.9701E-06    -321.686E-09     780.465E-09     10.9376E-06
           58005     13.0169E-06    -1.52597E-06    -1.03539E-06     12.8856E-06
           58006     24.7242E-06    -5.42212E-06    -4.34289E-06     23.7281E-06
           58007     16.0393E-06    -1.94409E-06    -3.67578E-06     15.4909E-06
           58008     31.2173E-06     28.8630E-06     7.72195E-06     9.04516E-06
           58009     17.4757E-06     15.3984E-06     8.17714E-06     1.19252E-06
           58010     34.1993E-06     30.8930E-06     6.96238E-06     12.9126E-06
           58011     20.7016E-06     20.1708E-06     4.65066E-06    -254.913E-09
           58012     26.1237E-06     25.0182E-06     6.40068E-06     3.94570E-06
           58013     13.7314E-06     11.9667E-06     6.73407E-06    -49.1029E-09
           58015     11.2169E-06     9.88373E-06     4.80579E-06    -2.24373E-06
           58016     9.29305E-06     8.45588E-06     2.63052E-06    -2.81767E-06
           58017              0.     852.670E-42     1.08763E-39             -0.
           58018              0.     200.397E-42     181.855E-42              0.
           58019     5.76240E-06     4.71520E-06     1.51988E-06    -2.94314E-06
           58020              0.    -130.632E-42    -20.9186E-42              0.
           58021              0.     358.306E-42     441.716E-42             -0.
           58022     4.63832E-06     2.71933E-06     1.39712E-06    -3.48817E-06
           58023     8.07887E-06     6.38119E-06     3.47592E-06    -3.53080E-06
           58024     9.48729E-06     8.34725E-06     1.85778E-06    -4.10862E-06
           58025     7.16619E-06     4.91691E-06     1.39955E-06    -5.02191E-06
           58029     26.1526E-06    -13.5538E-06    -2.97317E-06     22.1679E-06
           58030     16.2224E-06    -10.1779E-06     5.30557E-06     11.4642E-06
           58031     12.7707E-06    -6.52944E-06    -740.553E-09     10.9503E-06
           58032     22.5404E-06    -14.7482E-06     350.897E-09     17.0422E-06
           58038              0.    -383.243E-42     1.51297E-39              0.
           58039              0.    -1.18491E-39     1.39272E-39              0.
           58040              0.    -315.679E-42    -357.171E-42              0.
           58041     14.0940E-06    -5.88934E-06     4.33639E-06     12.0480E-06
           58049              0.     245.227E-45    -468.034E-45             -0.
           58050     33.9653E-06    -28.3145E-06     6.17982E-06     17.7128E-06
           58051     2.75458E-06     630.649E-09    -450.507E-09    -2.64330E-06
           58052     3.13220E-06     886.661E-09    -204.183E-09    -2.99713E-06
           58053              0.     51.7766E-42     39.6245E-42             -0.
           58054     4.13735E-06     1.01317E-06     136.107E-09    -4.00907E-06
           58055     4.05594E-06     525.746E-09     296.642E-09    -4.01077E-06
           58056     7.13569E-06     1.42785E-06     224.766E-09    -6.98777E-06
           58061              0.    -478.529E-42     574.874E-42              0.
           58063     33.5110E-06    -28.7955E-06     10.7063E-06     13.3860E-06
           58064     33.8254E-06    -28.8497E-06     8.02151E-06     15.7322E-06
           58065     20.9914E-06    -15.6452E-06     10.6554E-06     9.07358E-06
           58066     25.4332E-06    -23.9024E-06     7.58299E-06     4.24507E-06
           58067              0.    -1.07332E-39    -183.894E-42              0.
           58068              0.    -256.516E-42    -549.235E-42              0.
           58069     17.1741E-06    -10.0613E-06     1.84206E-06     13.7959E-06
           58070     18.0564E-06    -12.6150E-06     1.93198E-06     12.7735E-06
           58071     26.9328E-06    -24.3459E-06     4.67364E-06     10.5265E-06
           58072     17.3401E-06    -12.6965E-06     5.94141E-06     10.2069E-06
           58073     11.6679E-06    -6.23398E-06     1.62018E-06     9.72900E-06
           58074     21.5964E-06    -19.1944E-06     8.45232E-06     5.15115E-06
           58076     18.8120E-06     18.7023E-06    -898.156E-09     1.81899E-06
           58077     33.0564E-06     33.0272E-06     56.3406E-09     1.38610E-06
           58078     30.9057E-06     30.8061E-06    -1.70332E-06     1.80009E-06
           58080     14.9545E-06     13.7097E-06     2.14808E-06    -5.57376E-06
           58081     13.4793E-06     12.0429E-06     2.96880E-06    -5.27698E-06
           58086     37.5907E-06     37.4679E-06     1.76413E-06     2.47123E-06
           58087     32.8781E-06     24.3956E-06    -1.09746E-06    -22.0140E-06
           58088     32.8004E-06     23.8282E-06     2.11944E-06    -22.4408E-06
           58089     28.8269E-06     21.1874E-06    -3.43620E-06    -19.2426E-06
           58091              0.     1.46934E-39    -898.251E-42             -0.
           58092     9.78501E-06     2.44653E-06    -1.54539E-06    -9.34733E-06
           58093     8.61259E-06     2.43097E-06    -783.276E-09    -8.22518E-06
           58094     11.9814E-06     1.33041E-06    -1.64074E-06    -11.7938E-06
           58095     9.62980E-06     1.93659E-06    -336.543E-09    -9.42705E-06
           58096     10.5856E-06     1.77426E-06    -1.08903E-06    -10.3789E-06
           58098     5.17667E-06     4.74898E-06     270.161E-09    -2.04257E-06
           58099              0.     1.79938E-39    -235.214E-42             -0.
           58100              0.     1.40202E-39    -345.717E-42              0.
           58102     6.02685E-06     5.32149E-06     2.40188E-06    -1.49519E-06
           58103     9.38016E-06     8.40566E-06     2.61523E-06    -3.23925E-06
           58104     9.47031E-06     8.08330E-06     3.60122E-06    -3.37316E-06
           58105     13.9199E-06    -13.0098E-06     2.05629E-06    -4.50353E-06
           58106     12.5476E-06    -11.8502E-06     1.19490E-06    -3.94805E-06
           58111     4.95418E-06     4.51369E-06     2.04136E-06    -58.3306E-09
           58112     5.95406E-06     5.61502E-06     1.78249E-06    -863.186E-09
           58115     15.5958E-06     14.4204E-06     2.22243E-06     5.50830E-06
           58117     6.21056E-06     6.03373E-06     1.26519E-06     751.329E-09
           58118     10.4749E-06     10.0191E-06     1.77526E-06     2.48814E-06
           58122              0.     151.173E-42    -34.0642E-42              0.
           58127              0.     744.085E-42     209.533E-42             -0.
           58128              0.     1.33619E-39     283.986E-42             -0.
           58131     12.9796E-06     9.87738E-06     2.98014E-06    -7.87566E-06
           58133              0.     87.0206E-42    -113.994E-42             -0.
           58139              0.    -92.0933E-42     171.226E-42             -0.
           58140     25.2289E-06    -3.96931E-06     15.0625E-06    -19.8461E-06
           58142              0.     190.529E-42    -142.137E-42             -0.
           58143     3.40568E-06     3.02282E-06     450.139E-09     1.50287E-06
           58144              0.     149.636E-42    -474.169E-42              0.
           58145              0.    -99.0312E-42    -1.14299E-39             -0.
           58146              0.     122.597E-42    -283.589E-42             -0.
           58147              0.    -272.013E-42    -603.727E-42             -0.
           58149              0.    -393.765E-42    -866.103E-42             -0.
           58150              0.    -416.055E-42    -374.927E-42             -0.
           58151     61.1197E-06    -28.4231E-06     12.2417E-06    -52.7056E-06
           58152              0.    -398.625E-42    -206.104E-42             -0.
           58156     5.91094E-06    -5.53190E-06     543.863E-09     2.01034E-06
           58157     9.80760E-06    -8.77072E-06     2.80763E-06     3.37354E-06
           58158     4.28379E-06    -4.25319E-06    -393.341E-09     326.415E-09
           58159     7.15529E-06    -7.11192E-06     667.332E-09     416.354E-09
           58160     6.99664E-06    -6.86263E-06    -1.35975E-06     91.4124E-09
           58161     6.46684E-06    -6.43260E-06     592.050E-09     302.030E-09
           58162              0.    -419.856E-42    -409.927E-42              0.
           58165     29.3946E-06    -24.1216E-06    -466.710E-09    -16.7920E-06
           58173     16.6355E-06    -16.2604E-06     1.71679E-06    -3.06442E-06
           58174     25.2844E-06    -23.7858E-06     4.33012E-06    -7.40200E-06
           58175     15.6528E-06    -15.0738E-06     997.462E-09    -4.09815E-06
           58178     8.75944E-06    -8.01257E-06     2.40891E-06    -2.59299E-06
           58179     5.50814E-06    -4.88611E-06     2.29277E-06    -1.09939E-06
           58180     7.11284E-06    -6.20415E-06     2.47740E-06    -2.44202E-06
           58182     11.0207E-06    -10.8212E-06    -130.347E-09    -2.08319E-06
           58183     21.8555E-06    -21.5804E-06     1.85492E-06    -2.91676E-06
           58184     14.9138E-06    -14.0786E-06    -4.87814E-06    -646.303E-09
           58185     13.2392E-06    -13.0670E-06     1.12141E-06    -1.80927E-06
           58186              0.    -1.06080E-39    -781.978E-42             -0.
           58187              0.    -1.11373E-39    -829.012E-42              0.
           58188     28.7155E-06    -28.5470E-06     1.69256E-06    -2.60488E-06
           58189     14.6524E-06    -14.6133E-06    -1.02525E-06     305.622E-09
           58190     87.6653E-06    -75.8937E-06     18.5561E-06    -39.7621E-06
           58191     23.7996E-06    -23.6973E-06    -1.46131E-06     1.65105E-06
           58192     6.51938E-06    -6.03747E-06     1.76111E-06     1.71749E-06
           58193     5.04416E-06    -4.84522E-06     975.678E-09     1.00770E-06
           58194     5.42025E-06    -5.17231E-06     1.57039E-06     400.245E-09
           58195     5.98912E-06    -5.90174E-06     178.484E-09    -1.00354E-06
           58196     5.49375E-06    -5.25746E-06     427.593E-09    -1.53543E-06
           58197     4.53401E-06    -4.33987E-06     1.28701E-06    -257.626E-09
           58198     1.40289E-06    -1.36176E-06     332.082E-09    -58.5879E-09
           58199     3.07113E-06    -2.99447E-06    -113.830E-09    -672.363E-09
           58200     6.84497E-06    -6.59951E-06     699.264E-09    -1.67665E-06
           58201     5.63006E-06    -5.33626E-06     1.74551E-06    -418.390E-09
           58203              0.    -1.68326E-39    -346.278E-42             -0.
           58204              0.    -2.68366E-39    -1.62090E-39             -0.
