3.11, 0.989526, 0.36603, 0.989526, 0.36603
3.12, 0.989526, 0.366032, 0.989526, 0.366032
3.13, 0.989526, 0.366034, 0.989526, 0.366034
3.14, 0.989526, 0.366036, 0.989526, 0.366036
3.15, 0.989526, 0.366037, 0.989526, 0.366037
3.16, 0.989526, 0.366039, 0.989526, 0.366039
3.17, 0.989526, 0.366041, 0.989526, 0.366041
3.18, 0.989526, 0.366042, 0.989526, 0.366043
3.19, 0.989526, 0.366044, 0.989526, 0.366044
3.2, 0.989526, 0.366046, 0.989526, 0.366046
3.21, 0.989526, 0.366047, 0.989526, 0.366047
3.22, 0.989526, 0.366049, 0.989526, 0.366049
3.23, 0.989526, 0.36605, 0.989526, 0.36605
3.24, 0.989526, 0.366052, 0.989526, 0.366052
3.25, 0.989526, 0.366053, 0.989526, 0.366053
3.26, 0.989526, 0.366055, 0.989526, 0.366055
3.27, 0.989526, 0.366056, 0.989526, 0.366056
3.28, 0.989526, 0.366058, 0.989526, 0.366058
3.29, 0.989526, 0.366059, 0.989526, 0.366059
3.3, 0.989526, 0.36606, 0.989526, 0.36606
3.31, 0.989526, 0.366062, 0.989526, 0.366062
3.32, 0.989526, 0.366063, 0.989526, 0.366063
3.33, 0.989526, 0.366064, 0.989526, 0.366064
3.34, 0.989526, 0.366065, 0.989526, 0.366065
3.35, 0.989526, 0.366067, 0.989526, 0.366067
3.36, 0.989526, 0.366068, 0.989526, 0.366068
3.37, 0.989526, 0.366069, 0.989526, 0.366069
3.38, 0.989526, 0.36607, 0.989526, 0.36607
3.39, 0.989526, 0.366071, 0.989526, 0.366071
3.4, 0.989526, 0.366072, 0.989526, 0.366072
3.41, 0.989526, 0.366073, 0.989526, 0.366073
3.42, 0.989526, 0.366074, 0.989526, 0.366074
3.43, 0.989526, 0.366075, 0.989526, 0.366075
3.44, 0.989526, 0.366076, 0.989526, 0.366076
3.45, 0.989526, 0.366076, 0.989526, 0.366076
3.46, 0.989526, 0.366077, 0.989526, 0.366077
3.47, 0.989526, 0.366078, 0.989526, 0.366078
3.48, 0.989526, 0.366079, 0.989526, 0.366079
3.49, 0.989526, 0.366079, 0.989526, 0.366079
3.5, 0.989526, 0.36608, 0.989526, 0.36608
3.51, 0.989526, 0.366081, 0.989526, 0.366081
3.52, 0.989526, 0.366081, 0.989526, 0.366081
3.53, 0.989526, 0.366082, 0.989526, 0.366082
3.54, 0.989526, 0.366083, 0.989526, 0.366082
3.55, 0.989526, 0.366083, 0.989526, 0.366083
3.56, 0.989526, 0.366084, 0.989526, 0.366083
3.57, 0.989526, 0.366084, 0.989526, 0.366084
3.58, 0.989526, 0.366084, 0.989526, 0.366084
3.59, 0.989526, 0.366085, 0.989526, 0.366085
3.6, 0.989526, 0.366085, 0.989526, 0.366085
3.61, 0.989526, 0.366086, 0.989526, 0.366086
3.62, 0.989526, 0.366086, 0.989526, 0.366086
3.63, 0.989526, 0.366086, 0.989526, 0.366086
3.64, 0.989526, 0.366087, 0.989526, 0.366087
3.65, 0.989526, 0.366087, 0.989526, 0.366087
3.66, 0.989526, 0.366087, 0.989526, 0.366087
3.67, 0.989526, 0.366088, 0.989526, 0.366088
3.68, 0.989526, 0.366088, 0.989526, 0.366088
3.69, 0.989526, 0.366088, 0.989526, 0.366088
3.7, 0.989526, 0.366088, 0.989526, 0.366088
3.71, 0.989526, 0.366089, 0.989526, 0.366089
3.72, 0.989526, 0.366089, 0.989526, 0.366089
3.73, 0.989526, 0.366089, 0.989526, 0.366089
3.74, 0.989526, 0.366089, 0.989526, 0.366089
3.75, 0.989526, 0.366089, 0.989526, 0.366089
3.76, 0.989526, 0.366089, 0.989526, 0.366089
3.77, 0.989526, 0.366089, 0.989526, 0.366089
3.78, 0.989526, 0.36609, 0.989526, 0.36609
3.79, 0.989526, 0.36609, 0.989526, 0.36609
3.8, 0.989526, 0.36609, 0.989526, 0.36609
3.81, 0.989526, 0.36609, 0.989526, 0.36609
3.82, 0.989526, 0.36609, 0.989526, 0.36609
3.83, 0.989526, 0.36609, 0.989526, 0.36609
3.84, 0.989526, 0.36609, 0.989526, 0.36609
3.85, 0.989526, 0.366091, 0.989526, 0.36609
3.86, 0.989526, 0.366091, 0.989526, 0.36609
3.87, 0.989526, 0.36609, 0.989526, 0.36609
3.88, 0.989526, 0.366091, 0.989526, 0.36609
3.89, 0.989526, 0.366091, 0.989526, 0.36609
3.9, 0.989526, 0.366091, 0.989526, 0.36609
3.91, 0.989526, 0.366091, 0.989526, 0.36609
3.92, 0.989526, 0.366091, 0.989526, 0.36609
3.93, 0.989526, 0.366091, 0.989526, 0.36609
3.94, 0.989526, 0.366091, 0.989526, 0.366091
3.95, 0.989526, 0.366091, 0.989526, 0.366091
3.96, 0.989526, 0.366091, 0.989526, 0.366091
3.97, 0.989526, 0.366091, 0.989526, 0.366091
3.98, 0.989526, 0.366091, 0.989526, 0.366091
3.99, 0.989526, 0.366091, 0.989526, 0.366091
4, 0.989526, 0.366091, 0.989526, 0.366091
4.01, 0.989526, 0.366091, 0.989526, 0.366091
4.02, 0.989526, 0.366091, 0.989526, 0.36609
4.03, 0.989526, 0.366091, 0.989526, 0.36609
4.04, 0.989526, 0.366091, 0.989526, 0.36609
4.05, 0.989526, 0.366091, 0.989526, 0.36609
4.06, 0.989526, 0.366091, 0.989526, 0.36609
4.07, 0.989526, 0.366091, 0.989526, 0.36609
4.08, 0.989526, 0.36609, 0.989526, 0.36609
4.09, 0.989526, 0.36609, 0.989526, 0.36609
4.1, 0.989526, 0.36609, 0.989526, 0.36609
4.11, 0.989526, 0.36609, 0.989526, 0.36609
4.12, 0.989526, 0.36609, 0.989526, 0.36609
4.13, 0.989526, 0.36609, 0.989526, 0.36609
4.14, 0.989526, 0.36609, 0.989526, 0.36609
4.15, 0.989526, 0.36609, 0.989526, 0.36609
4.16, 0.989526, 0.36609, 0.989526, 0.36609
4.17, 0.989526, 0.36609, 0.989526, 0.36609
4.18, 0.989526, 0.36609, 0.989526, 0.36609
4.19, 0.989526, 0.36609, 0.989526, 0.36609
4.2, 0.989526, 0.36609, 0.989526, 0.36609
4.21, 0.989526, 0.36609, 0.989526, 0.36609
4.22, 0.989526, 0.36609, 0.989526, 0.36609
4.23, 0.989526, 0.36609, 0.989526, 0.36609
4.24, 0.989526, 0.36609, 0.989526, 0.36609
4.25, 0.989526, 0.36609, 0.989526, 0.36609
4.26, 0.989526, 0.36609, 0.989526, 0.36609
4.27, 0.989526, 0.36609, 0.989526, 0.36609
4.28, 0.989526, 0.36609, 0.989526, 0.36609
4.29, 0.989526, 0.36609, 0.989526, 0.36609
4.3, 0.989526, 0.36609, 0.989526, 0.36609
4.31, 0.989526, 0.36609, 0.989526, 0.36609
4.32, 0.989526, 0.36609, 0.989526, 0.36609
4.33, 0.989526, 0.36609, 0.989526, 0.36609
4.34, 0.989526, 0.36609, 0.989526, 0.36609
4.35, 0.989526, 0.36609, 0.989526, 0.36609
4.36, 0.989526, 0.36609, 0.989526, 0.36609
4.37001, 0.989526, 0.366089, 0.989526, 0.36609
4.38001, 0.989526, 0.366089, 0.989526, 0.36609
4.39001, 0.989526, 0.366089, 0.989526, 0.366089
4.40001, 0.989526, 0.366089, 0.989526, 0.366089
4.41001, 0.989526, 0.366089, 0.989526, 0.366089
4.42001, 0.989526, 0.366089, 0.989526, 0.366089
4.43001, 0.989526, 0.366089, 0.989526, 0.366089
4.44001, 0.989526, 0.366089, 0.989526, 0.366089
4.45001, 0.989526, 0.366089, 0.989526, 0.366089
4.46001, 0.989526, 0.366089, 0.989526, 0.366089
4.47001, 0.989526, 0.366089, 0.989526, 0.366089
4.48001, 0.989526, 0.366089, 0.989526, 0.366089
4.49001, 0.989526, 0.366089, 0.989526, 0.366089
4.50001, 0.989526, 0.366089, 0.989526, 0.366089
4.51001, 0.989526, 0.366089, 0.989526, 0.366089
4.52001, 0.989526, 0.366089, 0.989526, 0.366089
4.53001, 0.989526, 0.366089, 0.989526, 0.366089
4.54001, 0.989526, 0.366089, 0.989526, 0.366089
4.55001, 0.989526, 0.366089, 0.989526, 0.366089
4.56001, 0.989526, 0.366089, 0.989526, 0.366089
4.57001, 0.989526, 0.366089, 0.989526, 0.366089
4.58001, 0.989526, 0.366089, 0.989526, 0.366089
4.59001, 0.989526, 0.366089, 0.989526, 0.366089
4.60001, 0.989526, 0.366089, 0.989526, 0.366089
4.61001, 0.989526, 0.366089, 0.989526, 0.366089
4.62001, 0.989526, 0.366089, 0.989526, 0.366089
4.63001, 0.989526, 0.366089, 0.989526, 0.366089
4.64001, 0.989526, 0.366089, 0.989526, 0.366089
4.65001, 0.989526, 0.366089, 0.989526, 0.366089
4.66001, 0.989526, 0.366089, 0.989526, 0.366089
4.67001, 0.989526, 0.366089, 0.989526, 0.366089
4.68001, 0.989526, 0.366089, 0.989526, 0.366089
4.69001, 0.989526, 0.366089, 0.989526, 0.366089
4.70001, 0.989526, 0.366089, 0.989526, 0.366089
4.71001, 0.989526, 0.366089, 0.989526, 0.366089
4.72001, 0.989526, 0.366089, 0.989526, 0.366089
4.73001, 0.989526, 0.366089, 0.989526, 0.366089
4.74001, 0.989526, 0.366089, 0.989526, 0.366089
4.75001, 0.989526, 0.366089, 0.989526, 0.366089
4.76001, 0.989526, 0.366089, 0.989526, 0.366089
4.77001, 0.989526, 0.366089, 0.989526, 0.366089
4.78001, 0.989526, 0.366089, 0.989526, 0.366089
4.79001, 0.989526, 0.366089, 0.989526, 0.366089
